feature,split,n_rescued,wr_rescued,edge_rescued,pnl_rescued,n_weeks,worst_wk_share,edge_remainder,n_remainder,pnl_remainder
chg_10m,>=0.0199(q0.6),20,0.45,-0.09275000000000005,-187.31,8,39.95264943496619,-0.22516129032258064,31,-560.43
chg_10m,<0.0199(q0.6),31,0.45161290322580644,-0.22516129032258064,-560.43,9,30.724424505405608,-0.09275000000000005,20,-187.31
chg_10m,>=0.0576(q0.7),16,0.375,-0.18093749999999997,-251.26,7,46.86852026390198,-0.16971428571428576,35,-496.48
chg_10m,<0.0576(q0.7),35,0.4857142857142857,-0.16971428571428576,-496.48,9,30.433895736806825,-0.18093749999999997,16,-251.26
chg_10m,>=0.0871(q0.8),11,0.2727272727272727,-0.285909090909091,-257.39,6,37.667957185151444,-0.14225,40,-490.35
chg_10m,<0.0871(q0.8),40,0.5,-0.14225,-490.35,9,22.023518296694952,-0.285909090909091,11,-257.39
chg_30m,>=-0.2137(q0.2),44,0.5,-0.1080681818181819,-429.43,9,28.140186760876425,-0.35090909090909095,11,-303.39000000000004
chg_30m,<-0.2137(q0.2),11,0.36363636363636365,-0.35090909090909095,-303.39000000000004,5,37.50468808601076,-0.1080681818181819,44,-429.43
chg_30m,>=-0.1515(q0.3),38,0.47368421052631576,-0.12907894736842113,-467.59000000000003,9,29.675275130290846,-0.21823529411764708,17,-265.23
chg_30m,<-0.1515(q0.3),17,0.47058823529411764,-0.21823529411764708,-265.23,7,34.42972892326762,-0.12907894736842113,38,-467.59000000000003
chg_30m,>=-0.07386(q0.4),33,0.48484848484848486,-0.12590909090909097,-377.34,8,31.041865674099938,-0.2027272727272727,22,-355.4800000000001
chg_30m,<-0.07386(q0.4),22,0.45454545454545453,-0.2027272727272727,-355.4800000000001,8,32.114412948531296,-0.12590909090909097,33,-377.34
chg_30m,>=-0.0311(q0.5),28,0.4642857142857143,-0.1367857142857143,-373.58,8,27.473401610818332,-0.17722222222222223,27,-359.24
chg_30m,<-0.0311(q0.5),27,0.48148148148148145,-0.17722222222222223,-359.24,8,35.25761564497931,-0.1367857142857143,28,-373.58
chg_30m,>=0.05318(q0.6),22,0.5,-0.13181818181818195,-228.65,8,27.337377117757793,-0.17318181818181816,33,-504.17
chg_30m,<0.05318(q0.6),33,0.45454545454545453,-0.17318181818181816,-504.17,8,28.44626500540479,-0.13181818181818195,22,-228.65
chg_30m,>=0.1058(q0.7),17,0.4117647058823529,-0.18705882352941172,-223.26000000000002,7,31.609071854678344,-0.14302631578947367,38,-509.56
chg_30m,<0.1058(q0.7),38,0.5,-0.14302631578947367,-509.56,9,26.9988120522697,-0.18705882352941172,17,-223.26000000000002
chg_30m,>=0.1572(q0.8),11,0.45454545454545453,-0.1213636363636364,-110.62,5,29.786967418546368,-0.1654545454545454,44,-622.1999999999999
chg_30m,<0.1572(q0.8),44,0.4772727272727273,-0.1654545454545454,-622.1999999999999,9,24.648419339841936,-0.1213636363636364,11,-110.62
