decision_time,contract_ticker,side,p_market,resolved_yes,bet_amount,would_pnl,src,effective,dir15,want,action,wait_pnl,delta,episode
2026-06-09 04:00:00+00:00,KXBTCD-26JUN0901-T62899.99,no,0.28,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 04:00:00+00:00,-1,-1,unchanged,-50.0,0.0,77
2026-06-09 05:00:00+00:00,KXBTCD-26JUN0902-T63399.99,no,0.29,False,50.0,20.42,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 05:00:00+00:00,-1,-1,unchanged,20.42,0.0,77
2026-06-09 05:00:00+00:00,KXBTCD-26JUN0902-T62999.99,no,0.68,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 05:00:00+00:00,-1,-1,unchanged,-50.0,0.0,77
2026-06-09 05:00:00+00:00,KXBTCD-26JUN0902-T63499.99,no,0.2,False,50.0,12.5,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 05:00:00+00:00,-1,-1,unchanged,12.5,0.0,77
2026-06-09 05:00:00+00:00,KXBTCD-26JUN0903-T63399.99,no,0.3,False,50.0,21.43,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 05:00:00+00:00,-1,-1,unchanged,21.43,0.0,77
2026-06-09 06:00:00+00:00,KXBTCD-26JUN0903-T63499.99,no,0.23,False,50.0,14.94,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 06:00:00+00:00,-1,-1,unchanged,14.94,0.0,77
2026-06-09 06:00:00+00:00,KXBTCD-26JUN0904-T63199.99,no,0.66,False,46.81,90.87,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 06:00:00+00:00,-1,-1,unchanged,90.87,0.0,77
2026-06-09 07:00:00+00:00,KXBTCD-26JUN0904-T63499.99,no,0.32,False,50.0,23.53,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 07:00:00+00:00,0,-1,re-entered,9.93,-13.600000000000001,77
2026-06-09 07:00:00+00:00,KXBTCD-26JUN0904-T63399.99,no,0.26,False,50.0,17.57,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 07:00:00+00:00,0,-1,re-entered,17.91,0.33999999999999986,77
2026-06-09 08:00:00+00:00,KXBTCD-26JUN0905-T63299.99,no,0.3,False,50.0,21.43,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 08:00:00+00:00,-1,-1,unchanged,21.43,0.0,77
2026-06-09 09:00:00+00:00,KXBTCD-26JUN0906-T62799.99,no,0.66,False,50.0,97.06,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 09:00:00+00:00,1,-1,missed,0.0,-97.06,77
2026-06-09 09:00:00+00:00,KXBTCD-26JUN0906-T62699.99,no,0.3,False,50.0,21.43,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 09:00:00+00:00,1,-1,missed,0.0,-21.43,77
2026-06-09 10:00:00+00:00,KXBTCD-26JUN0907-T62799.99,no,0.33,False,50.0,24.63,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 10:00:00+00:00,1,-1,missed,0.0,-24.63,77
2026-06-09 11:00:00+00:00,KXBTCD-26JUN0909-T62799.99,no,0.3,False,50.0,21.43,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 11:00:00+00:00,-1,-1,unchanged,21.43,0.0,77
2026-06-09 11:00:00+00:00,KXBTCD-26JUN0908-T62599.99,no,0.35,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 11:00:00+00:00,-1,-1,unchanged,-50.0,0.0,77
2026-06-09 11:00:00+00:00,KXBTCD-26JUN0908-T62899.99,no,0.26,False,42.95,15.09,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 11:00:00+00:00,-1,-1,unchanged,15.09,0.0,77
2026-06-09 11:00:00+00:00,KXBTCD-26JUN0908-T62699.99,no,0.37,False,50.0,29.37,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 11:00:00+00:00,-1,-1,unchanged,29.37,0.0,77
2026-06-09 12:00:00+00:00,KXBTCD-26JUN0909-T62699.99,no,0.31,False,50.0,22.46,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 12:00:00+00:00,-1,-1,unchanged,22.46,0.0,77
2026-06-09 12:00:00+00:00,KXBTCD-26JUN0909-T62599.99,no,0.2,False,50.0,12.5,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 12:00:00+00:00,-1,-1,unchanged,12.5,0.0,77
2026-06-09 12:00:00+00:00,KXBTCD-26JUN0910-T62999.99,no,0.15,False,42.12,7.43,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 12:00:00+00:00,-1,-1,unchanged,7.43,0.0,77
2026-06-09 13:00:00+00:00,KXBTCD-26JUN0910-T62899.99,no,0.24,False,47.16,14.89,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 13:00:00+00:00,-1,-1,unchanged,14.89,0.0,77
2026-06-09 13:00:00+00:00,KXBTCD-26JUN0910-T62799.99,no,0.14,False,50.0,8.14,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 13:00:00+00:00,-1,-1,unchanged,8.14,0.0,77
2026-06-09 14:00:00+00:00,KXBTCD-26JUN0911-T62699.99,no,0.18,False,50.0,10.98,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 14:00:00+00:00,1,-1,missed,0.0,-10.98,77
2026-06-09 14:00:00+00:00,KXBTCD-26JUN0911-T62399.99,no,0.22,False,50.0,14.1,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 14:00:00+00:00,1,-1,missed,0.0,-14.1,77
2026-06-09 23:00:00+00:00,KXBTCD-26JUN0920-T61899.99,yes,0.26,False,44.26,-44.26,paper_trades_pre_regime_pup_20260616.csv,2026-06-09 23:00:00+00:00,1,1,unchanged,-44.26,0.0,78
2026-06-10 03:00:00+00:00,KXBTCD-26JUN1000-T61399.99,yes,0.6,True,50.0,33.33,paper_trades_pre_regime_pup_20260616.csv,2026-06-10 03:00:00+00:00,1,1,unchanged,33.33,0.0,79
2026-06-10 08:00:00+00:00,KXBTCD-26JUN1005-T61499.99,no,0.22,False,50.0,14.1,paper_trades_pre_regime_pup_20260616.csv,2026-06-10 08:00:00+00:00,-1,-1,unchanged,14.1,0.0,80
2026-06-10 08:00:00+00:00,KXBTCD-26JUN1005-T61599.99,no,0.34,False,50.0,25.76,paper_trades_pre_regime_pup_20260616.csv,2026-06-10 08:00:00+00:00,-1,-1,unchanged,25.76,0.0,80
2026-06-10 08:00:00+00:00,KXBTCD-26JUN1005-T61399.99,no,0.73,False,39.53,106.88,paper_trades_pre_regime_pup_20260616.csv,2026-06-10 08:00:00+00:00,-1,-1,unchanged,106.88,0.0,80
2026-06-10 13:00:00+00:00,KXBTCD-26JUN1010-T61799.99,no,0.21,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-10 13:00:00+00:00,-1,-1,unchanged,-50.0,0.0,81
2026-06-10 13:00:00+00:00,KXBTCD-26JUN1010-T61599.99,no,0.37,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-10 13:00:00+00:00,-1,-1,unchanged,-50.0,0.0,81
2026-06-10 13:00:00+00:00,KXBTCD-26JUN1010-T61899.99,no,0.18,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-10 13:00:00+00:00,-1,-1,unchanged,-50.0,0.0,81
2026-06-10 14:00:00+00:00,KXBTCD-26JUN1011-T62099.99,no,0.32,False,50.0,23.53,paper_trades_pre_regime_pup_20260616.csv,2026-06-10 14:00:00+00:00,-1,-1,unchanged,23.53,0.0,81
2026-06-10 14:00:00+00:00,KXBTCD-26JUN1011-T62199.99,no,0.37,False,18.46,10.84,paper_trades_pre_regime_pup_20260616.csv,2026-06-10 14:00:00+00:00,-1,-1,unchanged,10.84,0.0,81
2026-06-10 14:00:00+00:00,KXBTCD-26JUN1011-T62499.99,no,0.21,False,50.0,13.29,paper_trades_pre_regime_pup_20260616.csv,2026-06-10 14:00:00+00:00,-1,-1,unchanged,13.29,0.0,81
2026-06-10 15:00:00+00:00,KXBTCD-26JUN1012-T62299.99,no,0.17,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-10 15:00:00+00:00,-1,-1,unchanged,-50.0,0.0,81
2026-06-10 15:00:00+00:00,KXBTCD-26JUN1012-T61999.99,no,0.39,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-10 15:00:00+00:00,-1,-1,unchanged,-50.0,0.0,81
2026-06-10 16:00:00+00:00,KXBTCD-26JUN1013-T62099.99,no,0.13,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-10 16:00:00+00:00,-1,-1,unchanged,-50.0,0.0,81
2026-06-10 17:00:00+00:00,KXBTCD-26JUN1014-T62399.99,no,0.33,False,50.0,24.63,paper_trades_pre_regime_pup_20260616.csv,2026-06-10 17:00:00+00:00,0,-1,missed,0.0,-24.63,81
2026-06-10 17:00:00+00:00,KXBTCD-26JUN1014-T62199.99,no,0.3,False,50.0,21.43,paper_trades_pre_regime_pup_20260616.csv,2026-06-10 17:00:00+00:00,0,-1,missed,0.0,-21.43,81
2026-06-10 17:00:00+00:00,KXBTCD-26JUN1014-T61899.99,no,0.38,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-10 17:00:00+00:00,0,-1,missed,0.0,50.0,81
2026-06-10 18:00:00+00:00,KXBTCD-26JUN1015-T62099.99,no,0.36,False,50.0,28.12,paper_trades_pre_regime_pup_20260616.csv,2026-06-10 18:00:00+00:00,0,-1,missed,0.0,-28.12,81
2026-06-10 18:00:00+00:00,KXBTCD-26JUN1015-T61699.99,no,0.36,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-10 18:00:00+00:00,0,-1,missed,0.0,50.0,81
2026-06-10 19:00:00+00:00,KXBTCD-26JUN1017-T61999.99,no,0.27,False,50.0,18.49,paper_trades_pre_regime_pup_20260616.csv,2026-06-10 19:00:00+00:00,1,-1,missed,0.0,-18.49,81
2026-06-11 00:00:00+00:00,KXBTCD-26JUN1021-T61699.99,yes,0.62,True,50.0,30.65,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 00:00:00+00:00,1,1,unchanged,30.65,0.0,82
2026-06-11 02:00:00+00:00,KXBTCD-26JUN1023-T61999.99,no,0.68,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 02:00:00+00:00,-1,-1,unchanged,-50.0,0.0,83
2026-06-11 02:00:00+00:00,KXBTCD-26JUN1023-T62099.99,no,0.67,False,46.06,93.52,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 02:00:00+00:00,-1,-1,unchanged,93.52,0.0,83
2026-06-11 03:00:00+00:00,KXBTCD-26JUN1100-T61899.99,no,0.68,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 03:00:00+00:00,-1,-1,unchanged,-50.0,0.0,83
2026-06-11 03:00:00+00:00,KXBTCD-26JUN1100-T62399.99,no,0.3,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 03:00:00+00:00,-1,-1,unchanged,-50.0,0.0,83
2026-06-11 03:00:00+00:00,KXBTCD-26JUN1100-T61999.99,no,0.64,True,41.62,-41.62,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 03:00:00+00:00,-1,-1,unchanged,-41.62,0.0,83
2026-06-11 04:00:00+00:00,KXBTCD-26JUN1101-T62699.99,no,0.35,False,50.0,26.92,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 04:00:00+00:00,0,-1,re-entered,25.77,-1.1500000000000021,83
2026-06-11 04:00:00+00:00,KXBTCD-26JUN1101-T62799.99,no,0.22,False,50.0,14.1,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 04:00:00+00:00,0,-1,re-entered,12.5,-1.5999999999999996,83
2026-06-11 04:00:00+00:00,KXBTCD-26JUN1101-T62599.99,no,0.35,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 04:00:00+00:00,0,-1,re-entered,-41.15,8.850000000000001,83
2026-06-11 10:00:00+00:00,KXBTCD-26JUN1107-T62899.99,no,0.24,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 10:00:00+00:00,-1,-1,unchanged,-50.0,0.0,84
2026-06-11 10:00:00+00:00,KXBTCD-26JUN1107-T62799.99,no,0.63,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 10:00:00+00:00,-1,-1,unchanged,-50.0,0.0,84
2026-06-11 10:00:00+00:00,KXBTCD-26JUN1108-T63299.99,no,0.23,False,50.0,14.94,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 10:00:00+00:00,-1,-1,unchanged,14.94,0.0,84
2026-06-11 11:00:00+00:00,KXBTCD-26JUN1108-T63199.99,no,0.26,False,50.0,17.57,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 11:00:00+00:00,-1,-1,unchanged,17.57,0.0,84
2026-06-11 11:00:00+00:00,KXBTCD-26JUN1108-T63099.99,no,0.4,False,50.0,33.33,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 11:00:00+00:00,-1,-1,unchanged,33.33,0.0,84
2026-06-11 11:00:00+00:00,KXBTCD-26JUN1109-T63199.99,no,0.31,False,50.0,22.46,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 11:00:00+00:00,-1,-1,unchanged,22.46,0.0,84
2026-06-11 12:00:00+00:00,KXBTCD-26JUN1109-T63099.99,no,0.38,False,50.0,30.65,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 12:00:00+00:00,1,-1,re-entered,36.69,6.039999999999999,84
2026-06-11 12:00:00+00:00,KXBTCD-26JUN1109-T62999.99,no,0.62,False,50.0,81.58,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 12:00:00+00:00,1,-1,re-entered,82.24,0.6599999999999966,84
2026-06-11 13:00:00+00:00,KXBTCD-26JUN1110-T63199.99,no,0.24,False,50.0,15.79,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 13:00:00+00:00,-1,-1,unchanged,15.79,0.0,84
2026-06-11 13:00:00+00:00,KXBTCD-26JUN1110-T63099.99,no,0.32,False,50.0,23.53,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 13:00:00+00:00,-1,-1,unchanged,23.53,0.0,84
2026-06-11 13:00:00+00:00,KXBTCD-26JUN1110-T62999.99,no,0.36,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 13:00:00+00:00,-1,-1,unchanged,-50.0,0.0,84
2026-06-11 14:00:00+00:00,KXBTCD-26JUN1111-T62999.99,no,0.25,False,50.0,16.67,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 14:00:00+00:00,-1,-1,unchanged,16.67,0.0,84
2026-06-11 14:00:00+00:00,KXBTCD-26JUN1111-T63199.99,no,0.29,False,50.0,20.42,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 14:00:00+00:00,-1,-1,unchanged,20.42,0.0,84
2026-06-11 14:00:00+00:00,KXBTCD-26JUN1111-T63099.99,no,0.3,False,50.0,21.43,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 14:00:00+00:00,-1,-1,unchanged,21.43,0.0,84
2026-06-11 15:00:00+00:00,KXBTCD-26JUN1112-T62999.99,no,0.17,False,50.0,10.24,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 15:00:00+00:00,1,-1,missed,0.0,-10.24,84
2026-06-11 15:00:00+00:00,KXBTCD-26JUN1112-T62899.99,no,0.26,False,50.0,17.57,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 15:00:00+00:00,1,-1,missed,0.0,-17.57,84
2026-06-11 16:00:00+00:00,KXBTCD-26JUN1113-T62899.99,no,0.2,False,50.0,12.5,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 16:00:00+00:00,0,-1,re-entered,17.19,4.690000000000001,84
2026-06-11 17:00:00+00:00,KXBTCD-26JUN1114-T62399.99,no,0.34,True,500.0,-500.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 17:00:00+00:00,1,-1,missed,0.0,500.0,84
2026-06-11 19:00:00+00:00,KXBTCD-26JUN1117-T63749.99,no,0.25,False,500.0,166.67,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 19:00:00+00:00,0,-1,re-entered,153.33,-13.339999999999975,85
2026-06-11 19:00:00+00:00,KXBTCD-26JUN1116-T63599.99,no,0.29,False,500.0,204.23,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 19:00:00+00:00,0,-1,re-entered,221.83,17.600000000000023,85
2026-06-11 19:00:00+00:00,KXBTCD-26JUN1116-T63699.99,no,0.36,False,500.0,281.25,paper_trades_pre_regime_pup_20260616.csv,2026-06-11 19:00:00+00:00,0,-1,re-entered,160.16,-121.09,85
2026-06-12 07:00:00+00:00,KXBTCD-26JUN1204-T63199.99,yes,0.21,False,49.36,-49.36,paper_trades_pre_regime_pup_20260616.csv,2026-06-12 07:00:00+00:00,1,1,unchanged,-49.36,0.0,86
2026-06-12 07:00:00+00:00,KXBTCD-26JUN1204-T63099.99,yes,0.32,False,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-12 07:00:00+00:00,1,1,unchanged,-50.0,0.0,86
2026-06-12 07:00:00+00:00,KXBTCD-26JUN1204-T62999.99,yes,0.35,True,41.96,77.93,paper_trades_pre_regime_pup_20260616.csv,2026-06-12 07:00:00+00:00,1,1,unchanged,77.93,0.0,86
2026-06-12 08:00:00+00:00,KXBTCD-26JUN1205-T63299.99,no,0.75,True,43.73,-43.73,paper_trades_pre_regime_pup_20260616.csv,2026-06-12 08:00:00+00:00,0,-1,re-entered,-112.82,-69.09,86
2026-06-12 09:00:00+00:00,KXBTCD-26JUN1206-T63399.99,no,0.63,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-12 09:00:00+00:00,0,-1,re-entered,-41.22,8.780000000000001,86
2026-06-12 09:00:00+00:00,KXBTCD-26JUN1206-T63299.99,no,0.68,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-12 09:00:00+00:00,0,-1,re-entered,-21.09,28.91,86
2026-06-12 13:00:00+00:00,KXBTCD-26JUN1210-T63199.99,no,0.24,False,16.6,5.24,paper_trades_pre_regime_pup_20260616.csv,2026-06-12 13:00:00+00:00,1,-1,missed,0.0,-5.24,87
2026-06-12 13:00:00+00:00,KXBTCD-26JUN1210-T63499.99,no,0.17,False,50.0,10.24,paper_trades_pre_regime_pup_20260616.csv,2026-06-12 13:00:00+00:00,1,-1,missed,0.0,-10.24,87
2026-06-12 13:00:00+00:00,KXBTCD-26JUN1210-T63399.99,no,0.32,False,16.85,7.93,paper_trades_pre_regime_pup_20260616.csv,2026-06-12 13:00:00+00:00,1,-1,missed,0.0,-7.93,87
2026-06-12 14:00:00+00:00,KXBTCD-26JUN1211-T63599.99,no,0.26,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-12 14:00:00+00:00,1,-1,re-entered,-48.99,1.009999999999998,87
2026-06-12 15:00:00+00:00,KXBTCD-26JUN1212-T64499.99,no,0.18,False,50.0,10.98,paper_trades_pre_regime_pup_20260616.csv,2026-06-12 15:00:00+00:00,-1,-1,unchanged,10.98,0.0,87
2026-06-12 19:00:00+00:00,KXBTCD-26JUN1217-T63499.99,no,0.68,False,39.4,83.73,paper_trades_pre_regime_pup_20260616.csv,2026-06-12 19:00:00+00:00,0,-1,missed,0.0,-83.73,88
2026-06-12 21:00:00+00:00,KXBTCD-26JUN1218-T63499.99,no,0.65,False,36.93,68.58,paper_trades_pre_regime_pup_20260616.csv,2026-06-12 21:00:00+00:00,1,-1,re-entered,74.39,5.810000000000002,89
2026-06-12 23:00:00+00:00,KXBTCD-26JUN1220-T63399.99,no,0.67,True,36.09,-36.09,paper_trades_pre_regime_pup_20260616.csv,2026-06-12 23:00:00+00:00,0,-1,re-entered,-13.67,22.42,90
2026-06-13 00:00:00+00:00,KXBTCD-26JUN1221-T63499.99,no,0.69,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-13 00:00:00+00:00,-1,-1,unchanged,-50.0,0.0,90
2026-06-13 05:00:00+00:00,KXBTCD-26JUN1302-T63499.99,no,0.65,True,37.45,-37.45,paper_trades_pre_regime_pup_20260616.csv,2026-06-13 05:00:00+00:00,0,-1,missed,0.0,37.45,91
2026-06-13 08:00:00+00:00,KXBTCD-26JUN1305-T63699.99,no,0.66,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-13 08:00:00+00:00,0,-1,re-entered,-2.21,47.79,92
2026-06-13 10:00:00+00:00,KXBTCD-26JUN1307-T63699.99,no,0.67,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-13 10:00:00+00:00,1,-1,re-entered,-3.03,46.97,93
2026-06-13 11:00:00+00:00,KXBTCD-26JUN1308-T63899.99,no,0.36,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-13 11:00:00+00:00,1,-1,re-entered,-30.86,19.14,93
2026-06-13 12:00:00+00:00,KXBTCD-26JUN1309-T64099.99,no,0.25,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-13 12:00:00+00:00,-1,-1,unchanged,-50.0,0.0,93
2026-06-13 13:00:00+00:00,KXBTCD-26JUN1310-T63999.99,no,0.76,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-13 13:00:00+00:00,-1,-1,unchanged,-50.0,0.0,93
2026-06-13 13:00:00+00:00,KXBTCD-26JUN1310-T64099.99,no,0.77,False,50.0,167.39,paper_trades_pre_regime_pup_20260616.csv,2026-06-13 13:00:00+00:00,-1,-1,unchanged,167.39,0.0,93
2026-06-13 15:00:00+00:00,KXBTCD-26JUN1312-T64299.99,no,0.26,False,50.0,17.57,paper_trades_pre_regime_pup_20260616.csv,2026-06-13 15:00:00+00:00,-1,-1,unchanged,17.57,0.0,94
2026-06-13 15:00:00+00:00,KXBTCD-26JUN1312-T64099.99,no,0.75,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-13 15:00:00+00:00,-1,-1,unchanged,-50.0,0.0,94
2026-06-13 16:00:00+00:00,KXBTCD-26JUN1313-T64199.99,no,0.25,False,50.0,16.67,paper_trades_pre_regime_pup_20260616.csv,2026-06-13 16:00:00+00:00,-1,-1,unchanged,16.67,0.0,94
2026-06-15 13:00:00+00:00,KXBTCD-26JUN1513-T66799.99,no,0.82,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-15 13:00:00+00:00,-1,-1,unchanged,-50.0,0.0,95
2026-06-15 18:00:00+00:00,KXBTCD-26JUN1517-T66999.99,no,0.18,False,50.0,10.98,paper_trades_pre_regime_pup_20260616.csv,2026-06-15 18:00:00+00:00,1,-1,missed,0.0,-10.98,96
2026-06-16 01:00:00+00:00,KXBTCD-26JUN1522-T66399.99,no,0.21,False,50.0,13.29,paper_trades_pre_regime_pup_20260616.csv,2026-06-16 01:00:00+00:00,0,-1,re-entered,12.34,-0.9499999999999993,97
2026-06-16 02:00:00+00:00,KXBTCD-26JUN1523-T65999.99,yes,0.65,False,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-16 02:00:00+00:00,0,1,re-entered,-49.62,0.38000000000000256,97
2026-06-16 02:00:00+00:00,KXBTCD-26JUN1523-T66299.99,yes,0.04,False,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-16 02:00:00+00:00,0,1,re-entered,-143.75,-93.75,97
2026-06-16 02:00:00+00:00,KXBTCD-26JUN1523-T65799.99,yes,0.69,False,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-16 02:00:00+00:00,0,1,re-entered,-67.03,-17.03,97
2026-06-16 03:00:00+00:00,KXBTCD-26JUN1600-T65899.99,no,0.28,True,34.96,-34.96,paper_trades_pre_regime_pup_20260616.csv,2026-06-16 03:00:00+00:00,1,-1,re-entered,-17.72,17.240000000000002,97
2026-06-16 03:00:00+00:00,KXBTCD-26JUN1600-T66099.99,no,0.23,True,13.03,-13.03,paper_trades_pre_regime_pup_20260616.csv,2026-06-16 03:00:00+00:00,1,-1,re-entered,-14.3,-1.2700000000000014,97
2026-06-16 04:00:00+00:00,KXBTCD-26JUN1601-T66299.99,no,0.29,False,50.0,20.42,paper_trades_pre_regime_pup_20260616.csv,2026-06-16 04:00:00+00:00,-1,-1,unchanged,20.42,0.0,97
2026-06-16 04:00:00+00:00,KXBTCD-26JUN1601-T66199.99,no,0.3,False,50.0,21.43,paper_trades_pre_regime_pup_20260616.csv,2026-06-16 04:00:00+00:00,-1,-1,unchanged,21.43,0.0,97
2026-06-16 05:00:00+00:00,KXBTCD-26JUN1602-T66099.99,no,0.21,False,28.15,7.48,paper_trades_pre_regime_pup_20260616.csv,2026-06-16 05:00:00+00:00,1,-1,re-entered,8.02,0.5399999999999991,97
2026-06-16 05:00:00+00:00,KXBTCD-26JUN1602-T66199.99,no,0.16,False,50.0,9.52,paper_trades_pre_regime_pup_20260616.csv,2026-06-16 05:00:00+00:00,1,-1,re-entered,5.06,-4.46,97
2026-06-16 06:00:00+00:00,KXBTCD-26JUN1603-T66399.99,no,0.2,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-16 06:00:00+00:00,0,-1,re-entered,-57.81,-7.810000000000002,97
2026-06-16 06:00:00+00:00,KXBTCD-26JUN1603-T66199.99,no,0.2,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-16 06:00:00+00:00,0,-1,re-entered,-40.94,9.060000000000002,97
2026-06-16 06:00:00+00:00,KXBTCD-26JUN1603-T66299.99,no,0.13,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-16 06:00:00+00:00,0,-1,re-entered,-47.7,2.299999999999997,97
2026-06-16 07:00:00+00:00,KXBTCD-26JUN1604-T66599.99,no,0.2,False,50.0,12.5,paper_trades_pre_regime_pup_20260616.csv,2026-06-16 07:00:00+00:00,-1,-1,unchanged,12.5,0.0,97
2026-06-16 07:00:00+00:00,KXBTCD-26JUN1604-T66499.99,no,0.29,False,40.37,16.49,paper_trades_pre_regime_pup_20260616.csv,2026-06-16 07:00:00+00:00,-1,-1,unchanged,16.49,0.0,97
2026-06-16 08:00:00+00:00,KXBTCD-26JUN1605-T66499.99,no,0.22,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-16 08:00:00+00:00,-1,-1,unchanged,-50.0,0.0,97
2026-06-16 08:00:00+00:00,KXBTCD-26JUN1605-T66599.99,no,0.28,True,50.0,-50.0,paper_trades_pre_regime_pup_20260616.csv,2026-06-16 08:00:00+00:00,-1,-1,unchanged,-50.0,0.0,97
2026-06-16 10:00:00+00:00,KXBTCD-26JUN1607-T66699.99,no,0.22,False,50.0,14.1,paper_trades_pre_regime_pup_20260616.csv,2026-06-16 10:00:00+00:00,1,-1,missed,0.0,-14.1,98
2026-06-16 10:00:00+00:00,KXBTCD-26JUN1607-T66599.99,no,0.22,False,50.0,14.1,paper_trades_pre_regime_pup_20260616.csv,2026-06-16 10:00:00+00:00,1,-1,missed,0.0,-14.1,98
2026-06-16 11:00:00+00:00,KXBTCD-26JUN1608-T66699.99,no,0.25,False,50.0,16.67,paper_trades_pre_regime_pup_20260616.csv,2026-06-16 11:00:00+00:00,1,-1,missed,0.0,-16.67,98
2026-06-16 11:00:00+00:00,KXBTCD-26JUN1608-T66599.99,no,0.22,False,50.0,14.1,paper_trades_pre_regime_pup_20260616.csv,2026-06-16 11:00:00+00:00,1,-1,missed,0.0,-14.1,98
